1.8849556,0.000#0.010#0.020#0.030#0.040#0.050#0.060#0.070#0.080#0.090#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.890#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990#0.540#0.550#0.560#0.570#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.700#0.710#0.720#0.730#0.740#0.750#0.760#0.770#0.780#0.790#0.800#0.810#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.510#0.520#0.530,6.667e-02,000000044,000000065,0,000000001,000000315,000000001,000000002
-39,1,-116,1,-114,1,-43
-39,1,-117,1,-113,1,-43
-39,1,-117,1,-113,1,-43
-39,1,-117,1,-114,1,-42
-39,1,-117,1,-114,1,-42
-39,1,-117,1,-114,1,-42
-40,1,-116,1,-114,1,-42
-40,1,-117,1,-113,1,-42
-40,1,-117,1,-113,1,-42
-40,1,-117,1,-114,1,-41
-40,1,-117,1,-114,1,-41
-40,1,-117,1,-114,1,-41
-40,1,-117,1,-114,1,-41
-41,1,-116,1,-114,1,-41
-41,1,-117,1,-113,1,-41
-41,1,-117,1,-113,1,-41
-41,1,-117,1,-114,1,-40
-41,1,-117,1,-114,1,-40
-41,1,-117,1,-114,1,-40
-42,1,-116,1,-114,1,-40
-42,1,-116,1,-114,1,-40
-42,1,-117,1,-113,1,-40
-42,1,-117,1,-113,1,-40
-42,1,-117,1,-114,1,-39
-42,1,-117,1,-114,1,-39
-42,1,-117,1,-114,1,-39
-43,1,-116,1,-114,1,-39
-43,1,-117,1,-113,1,-39
-43,1,-117,1,-113,1,-39
-43,1,-117,1,-114,1,-38
-43,1,-117,1,-114,1,-38
-43,1,-117,1,-114,1,-38
-43,1,-117,1,-114,1,-38
-44,1,-116,1,-114,1,-38
-44,1,-117,1,-113,1,-38
-44,1,-117,1,-113,1,-38
-44,1,-117,1,-114,1,-37
-44,1,-117,1,-114,1,-37
-44,1,-117,1,-114,1,-37
-52,1,-117,1,-114,1,-29
-52,1,-117,1,-114,1,-29
-52,1,-117,1,-114,1,-29
-52,1,-117,1,-114,1,-29
-53,1,-116,1,-114,1,-29
-53,1,-117,1,-113,1,-29
-53,1,-117,1,-113,1,-29
-53,1,-117,1,-114,1,-28
-53,1,-117,1,-114,1,-28
-53,1,-117,1,-114,1,-28
-54,1,-116,1,-114,1,-28
-47,1,-117,1,-113,1,-35
-47,1,-117,1,-113,1,-35
-47,1,-117,1,-114,1,-34
-47,1,-117,1,-114,1,-34
-47,1,-117,1,-114,1,-34
-48,1,-116,1,-114,1,-34
-48,1,-116,1,-114,1,-34
-48,1,-117,1,-113,1,-34
-48,1,-117,1,-113,1,-34
-48,1,-117,1,-114,1,-33
-48,1,-117,1,-114,1,-33
-48,1,-117,1,-114,1,-33
-49,1,-116,1,-114,1,-33
-49,1,-117,1,-113,1,-33
-49,1,-117,1,-113,1,-33
-49,1,-117,1,-114,1,-32
-49,1,-117,1,-114,1,-32
-49,1,-117,1,-114,1,-32
-49,1,-117,1,-114,1,-32
-50,1,-116,1,-114,1,-32
-50,1,-117,1,-113,1,-32
-50,1,-117,1,-113,1,-32
-50,1,-117,1,-114,1,-31
-50,1,-117,1,-114,1,-31
-50,1,-117,1,-114,1,-31
-51,1,-116,1,-114,1,-31
-51,1,-116,1,-114,1,-31
-51,1,-117,1,-113,1,-31
-51,1,-117,1,-113,1,-31
-51,1,-117,1,-114,1,-30
-51,1,-117,1,-114,1,-30
-51,1,-117,1,-114,1,-30
-52,1,-116,1,-114,1,-30
-52,1,-117,1,-113,1,-30
-52,1,-117,1,-113,1,-30
-45,1,-116,1,-114,1,-37
-45,1,-116,1,-114,1,-37
-45,1,-117,1,-113,1,-37
-45,1,-117,1,-113,1,-37
-45,1,-117,1,-114,1,-36
-45,1,-117,1,-114,1,-36
-45,1,-117,1,-114,1,-36
-46,1,-116,1,-114,1,-36
-46,1,-117,1,-113,1,-36
-46,1,-117,1,-113,1,-36
-46,1,-117,1,-114,1,-35
-46,1,-117,1,-114,1,-35
-46,1,-117,1,-114,1,-35
-46,1,-117,1,-114,1,-35
-47,1,-116,1,-114,1,-35
